urbanizacion,perdida_veg,ganancia_veg,nuevo_agua,zona,total_pixeles,urbanizacion_pct,perdida_veg_pct,ganancia_veg_pct,nuevo_agua_pct,urbanizacion_ha,perdida_veg_ha,ganancia_veg_ha,nuevo_agua_ha
0.0,0.0,4.0,0.0,5109171007032,4.0,0.0,0.0,100.0,0.0,0.0,0.0,0.04,0.0
0.0,0.0,1.0,0.0,5109171007033,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0
0.0,0.0,0.0,0.0,5109171007039,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109171007027,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109171013021,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109171007028,0.0,,,,,0.0,0.0,0.0,0.0
0.0,3.0,8.0,1.0,5109051002002,12.0,0.0,25.0,66.66666666666667,8.333333333333334,0.0,0.03,0.08,0.01
1.0,1.0,5.0,0.0,5109171002083,7.0,14.285714285714286,14.285714285714286,71.42857142857143,0.0,0.01,0.01,0.05,0.0
0.0,0.0,12.0,2.0,5109051002003,14.0,0.0,0.0,85.71428571428571,14.285714285714286,0.0,0.0,0.12,0.02
0.0,0.0,0.0,0.0,5109141001018,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109171013037,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109171002085,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109171007038,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,4.0,0.0,5109051002004,4.0,0.0,0.0,100.0,0.0,0.0,0.0,0.04,0.0
0.0,0.0,1.0,0.0,5109171002086,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0
1.0,0.0,5.0,0.0,5109171009012,6.0,16.666666666666668,0.0,83.33333333333333,0.0,0.01,0.0,0.05,0.0
0.0,0.0,1.0,0.0,5109171013033,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0
0.0,1.0,0.0,0.0,5109171002087,1.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0,0.0
0.0,0.0,0.0,0.0,5109141001017,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109171013041,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,3.0,0.0,5109171002088,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.03,0.0
0.0,0.0,0.0,0.0,5109171013031,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,5.0,0.0,5109051002005,5.0,0.0,0.0,100.0,0.0,0.0,0.0,0.05,0.0
0.0,0.0,0.0,0.0,5109171004006,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109171007037,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109171002089,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,5109171009010,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0
1.0,1.0,8.0,0.0,5109021003003,10.0,10.0,10.0,80.0,0.0,0.01,0.01,0.08,0.0
0.0,0.0,0.0,0.0,5109161001026,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109161007009,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109051008011,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,5109151001012,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0
0.0,0.0,10.0,0.0,5109081001001,10.0,0.0,0.0,100.0,0.0,0.0,0.0,0.1,0.0
5.0,0.0,2.0,0.0,5109161001010,7.0,71.42857142857143,0.0,28.571428571428573,0.0,0.05,0.0,0.02,0.0
0.0,0.0,2.0,0.0,5109051008008,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.02,0.0
1.0,0.0,0.0,1.0,5109161001022,2.0,50.0,0.0,0.0,50.0,0.01,0.0,0.0,0.01
0.0,4.0,0.0,0.0,5109021001006,4.0,0.0,100.0,0.0,0.0,0.0,0.04,0.0,0.0
2.0,0.0,1.0,0.0,5109051006010,3.0,66.66666666666667,0.0,33.333333333333336,0.0,0.02,0.0,0.01,0.0
0.0,0.0,6.0,0.0,5109161007010,6.0,0.0,0.0,100.0,0.0,0.0,0.0,0.06,0.0
7.0,0.0,0.0,1.0,5109161001021,8.0,87.5,0.0,0.0,12.5,0.07,0.0,0.0,0.01
0.0,0.0,0.0,0.0,5109051006009,0.0,,,,,0.0,0.0,0.0,0.0
0.0,1.0,10.0,0.0,5109051005006,11.0,0.0,9.090909090909092,90.9090909090909,0.0,0.0,0.01,0.1,0.0
1.0,0.0,9.0,0.0,5109021001005,10.0,10.0,0.0,90.0,0.0,0.01,0.0,0.09,0.0
0.0,0.0,3.0,0.0,5109161001030,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.03,0.0
2.0,3.0,14.0,0.0,5109081001003,19.0,10.526315789473685,15.789473684210526,73.6842105263158,0.0,0.02,0.03,0.14,0.0
0.0,1.0,22.0,0.0,5109051005007,23.0,0.0,4.3478260869565215,95.65217391304348,0.0,0.0,0.01,0.22,0.0
6.0,0.0,0.0,0.0,5109161002009,6.0,100.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0
0.0,0.0,1.0,0.0,5109051004021,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0
4.0,0.0,0.0,1.0,5109161002008,5.0,80.0,0.0,0.0,20.0,0.04,0.0,0.0,0.01
0.0,0.0,0.0,0.0,5109021001004,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,6.0,2.0,5109081001004,8.0,0.0,0.0,75.0,25.0,0.0,0.0,0.06,0.02
0.0,0.0,3.0,0.0,5109051003030,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.03,0.0
0.0,0.0,0.0,0.0,5109051003041,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,3.0,0.0,5109171003023,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.03,0.0
0.0,0.0,0.0,0.0,5109051003048,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,3.0,0.0,5109171003027,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.03,0.0
2.0,12.0,10.0,0.0,5109031001014,24.0,8.333333333333334,50.0,41.666666666666664,0.0,0.02,0.12,0.1,0.0
0.0,0.0,0.0,0.0,5109171010041,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109171010052,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,2.0,0.0,5109051003031,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.02,0.0
0.0,0.0,4.0,0.0,5109051003026,4.0,0.0,0.0,100.0,0.0,0.0,0.0,0.04,0.0
0.0,0.0,0.0,0.0,5109171003022,0.0,,,,,0.0,0.0,0.0,0.0
2.0,4.0,0.0,0.0,5109051003023,6.0,33.333333333333336,66.66666666666667,0.0,0.0,0.02,0.04,0.0,0.0
0.0,1.0,0.0,0.0,5109031001012,1.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0,0.0
0.0,0.0,0.0,0.0,5109171010051,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109051001030,0.0,,,,,0.0,0.0,0.0,0.0
14.0,95.0,504.0,9.0,5109051001033,622.0,2.2508038585209005,15.27331189710611,81.02893890675242,1.4469453376205788,0.14,0.9500000000000001,5.04,0.09
0.0,0.0,4.0,0.0,5109171009009,4.0,0.0,0.0,100.0,0.0,0.0,0.0,0.04,0.0
3.0,15.0,21.0,0.0,5109131001013,39.0,7.6923076923076925,38.46153846153846,53.84615384615385,0.0,0.03,0.15,0.21,0.0
0.0,0.0,1.0,0.0,5109051002006,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0
1.0,2.0,24.0,0.0,5109171008001,27.0,3.7037037037037037,7.407407407407407,88.88888888888889,0.0,0.01,0.02,0.24,0.0
0.0,0.0,1.0,0.0,5109171013032,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0
0.0,0.0,0.0,0.0,5109141001022,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109171005003,0.0,,,,,0.0,0.0,0.0,0.0
6.0,5.0,9.0,1.0,5109171004501,21.0,28.571428571428573,23.80952380952381,42.857142857142854,4.761904761904762,0.06,0.05,0.09,0.01
0.0,0.0,0.0,0.0,5109171004007,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109051002007,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109171009011,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,5109171007040,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0
0.0,0.0,5.0,0.0,5109171007042,5.0,0.0,0.0,100.0,0.0,0.0,0.0,0.05,0.0
0.0,0.0,0.0,0.0,5109051007001,0.0,,,,,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,5109021003006,2.0,0.0,50.0,50.0,0.0,0.0,0.01,0.01,0.0
0.0,0.0,2.0,0.0,5109161007012,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.02,0.0
0.0,0.0,4.0,0.0,5109081002001,4.0,0.0,0.0,100.0,0.0,0.0,0.0,0.04,0.0
0.0,0.0,0.0,1.0,5109161002006,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01
1.0,0.0,0.0,0.0,5109051007003,1.0,100.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
0.0,0.0,5.0,0.0,5109081002002,5.0,0.0,0.0,100.0,0.0,0.0,0.0,0.05,0.0
0.0,0.0,6.0,0.0,5109161007013,6.0,0.0,0.0,100.0,0.0,0.0,0.0,0.06,0.0
1.0,1.0,5.0,0.0,5109051003049,7.0,14.285714285714286,14.285714285714286,71.42857142857143,0.0,0.01,0.01,0.05,0.0
0.0,0.0,0.0,0.0,5109171003028,0.0,,,,,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,5109051003059,1.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0,0.0
0.0,0.0,2.0,0.0,5109051003040,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.02,0.0
0.0,0.0,0.0,0.0,5109171010050,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109171010053,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109051003058,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109031001010,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,5109171010044,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0
0.0,0.0,0.0,0.0,5109171013034,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109171004008,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109171005011,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,10.0,0.0,5109171009001,10.0,0.0,0.0,100.0,0.0,0.0,0.0,0.1,0.0
0.0,0.0,1.0,0.0,5109141001023,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0
4.0,16.0,15.0,0.0,5109171013030,35.0,11.428571428571429,45.714285714285715,42.857142857142854,0.0,0.04,0.16,0.15,0.0
0.0,0.0,0.0,0.0,5109171005014,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109141001024,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,3.0,0.0,5109031001009,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.03,0.0
0.0,0.0,0.0,0.0,5109171010054,0.0,,,,,0.0,0.0,0.0,0.0
4.0,2.0,8.0,0.0,5109051003037,14.0,28.571428571428573,14.285714285714286,57.142857142857146,0.0,0.04,0.02,0.08,0.0
0.0,0.0,0.0,0.0,5109051003060,0.0,,,,,0.0,0.0,0.0,0.0
0.0,2.0,29.0,0.0,5109051001032,31.0,0.0,6.451612903225806,93.54838709677419,0.0,0.0,0.02,0.29,0.0
0.0,0.0,8.0,0.0,5109051003050,8.0,0.0,0.0,100.0,0.0,0.0,0.0,0.08,0.0
0.0,0.0,4.0,1.0,5109031002012,5.0,0.0,0.0,80.0,20.0,0.0,0.0,0.04,0.01
0.0,0.0,1.0,0.0,5109051003039,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0
0.0,0.0,1.0,0.0,5109051001031,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0
0.0,0.0,0.0,1.0,5109031002013,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01
0.0,0.0,0.0,0.0,5109171010045,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109031002014,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109051003057,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109171010047,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,2.0,0.0,5109171010055,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.02,0.0
0.0,0.0,3.0,0.0,5109021003005,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.03,0.0
0.0,0.0,1.0,0.0,5109161001028,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0
4.0,1.0,2.0,0.0,5109161001027,7.0,57.142857142857146,14.285714285714286,28.571428571428573,0.0,0.04,0.01,0.02,0.0
0.0,2.0,3.0,0.0,5109051004022,5.0,0.0,40.0,60.0,0.0,0.0,0.02,0.03,0.0
1.0,5.0,13.0,0.0,5109021003004,19.0,5.2631578947368425,26.31578947368421,68.42105263157895,0.0,0.01,0.05,0.13,0.0
0.0,0.0,0.0,0.0,5109161001029,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,7.0,0.0,5109051005009,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.07,0.0
0.0,0.0,0.0,1.0,5109161002007,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01
2.0,0.0,2.0,0.0,5109051007004,4.0,50.0,0.0,50.0,0.0,0.02,0.0,0.02,0.0
0.0,2.0,10.0,1.0,5109081001008,13.0,0.0,15.384615384615385,76.92307692307692,7.6923076923076925,0.0,0.02,0.1,0.01
0.0,0.0,4.0,0.0,5109021001008,4.0,0.0,0.0,100.0,0.0,0.0,0.0,0.04,0.0
0.0,0.0,7.0,1.0,5109081001007,8.0,0.0,0.0,87.5,12.5,0.0,0.0,0.07,0.01
1.0,34.0,73.0,5.0,5109151002002,113.0,0.8849557522123894,30.088495575221238,64.60176991150442,4.424778761061947,0.01,0.34,0.73,0.05
0.0,0.0,3.0,0.0,5109021001009,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.03,0.0
0.0,0.0,1.0,0.0,5109171009002,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0
0.0,0.0,0.0,0.0,5109171013035,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109171004004,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109171005012,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,9.0,0.0,5109171009015,9.0,0.0,0.0,100.0,0.0,0.0,0.0,0.09,0.0
0.0,0.0,0.0,0.0,5109171008002,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,18.0,0.0,5109171009016,18.0,0.0,0.0,100.0,0.0,0.0,0.0,0.18,0.0
0.0,0.0,7.0,0.0,5109051001019,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.07,0.0
0.0,0.0,1.0,0.0,5109171009005,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0
0.0,0.0,0.0,0.0,5109171005013,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109171007041,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109171013036,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,5109171009006,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0
0.0,0.0,0.0,0.0,5109171004003,0.0,,,,,0.0,0.0,0.0,0.0
5.0,12.0,4.0,0.0,5109171009007,21.0,23.80952380952381,57.142857142857146,19.047619047619047,0.0,0.05,0.12,0.04,0.0
0.0,0.0,4.0,0.0,5109171009014,4.0,0.0,0.0,100.0,0.0,0.0,0.0,0.04,0.0
0.0,0.0,0.0,0.0,5109141001025,0.0,,,,,0.0,0.0,0.0,0.0
0.0,2.0,10.0,0.0,5109051002017,12.0,0.0,16.666666666666668,83.33333333333333,0.0,0.0,0.02,0.1,0.0
0.0,0.0,0.0,0.0,5109171004002,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109171008003,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,5109051002016,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0
2.0,8.0,45.0,0.0,5109171012001,55.0,3.6363636363636362,14.545454545454545,81.81818181818181,0.0,0.02,0.08,0.45,0.0
1.0,0.0,0.0,0.0,5109161007019,1.0,100.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109161002013,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,5.0,0.0,5109081002008,5.0,0.0,0.0,100.0,0.0,0.0,0.0,0.05,0.0
0.0,0.0,0.0,0.0,5109161001031,0.0,,,,,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,5109151001014,2.0,0.0,50.0,50.0,0.0,0.0,0.01,0.01,0.0
0.0,0.0,4.0,0.0,5109051007018,4.0,0.0,0.0,100.0,0.0,0.0,0.0,0.04,0.0
0.0,0.0,0.0,0.0,5109081001006,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,4.0,0.0,5109021001011,4.0,0.0,0.0,100.0,0.0,0.0,0.0,0.04,0.0
0.0,0.0,3.0,0.0,5109081001005,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.03,0.0
0.0,0.0,8.0,0.0,5109051005010,8.0,0.0,0.0,100.0,0.0,0.0,0.0,0.08,0.0
0.0,2.0,1.0,0.0,5109021001012,3.0,0.0,66.66666666666667,33.333333333333336,0.0,0.0,0.02,0.01,0.0
0.0,0.0,0.0,0.0,5109051007005,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109161002012,0.0,,,,,0.0,0.0,0.0,0.0
7.0,3.0,0.0,0.0,5109161002014,10.0,70.0,30.0,0.0,0.0,0.07,0.03,0.0,0.0
77.0,24.0,7.0,0.0,5109161002010,108.0,71.29629629629629,22.22222222222222,6.481481481481482,0.0,0.77,0.24,0.07,0.0
2.0,10.0,70.0,1.0,5109131001012,83.0,2.4096385542168677,12.048192771084338,84.33734939759036,1.2048192771084338,0.02,0.1,0.7000000000000001,0.01
0.0,0.0,0.0,0.0,5109171013026,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109171004009,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,3.0,0.0,5109171008006,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.03,0.0
0.0,0.0,0.0,0.0,5109141001026,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,5109171005502,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0
0.0,0.0,0.0,0.0,5109171008007,0.0,,,,,0.0,0.0,0.0,0.0
3.0,0.0,2.0,0.0,5109161001039,5.0,60.0,0.0,40.0,0.0,0.03,0.0,0.02,0.0
0.0,0.0,6.0,0.0,5109051005008,6.0,0.0,0.0,100.0,0.0,0.0,0.0,0.06,0.0
46.0,3.0,3.0,1.0,5109161001038,53.0,86.79245283018868,5.660377358490566,5.660377358490566,1.8867924528301887,0.46,0.03,0.03,0.01
0.0,0.0,0.0,0.0,5109051007006,0.0,,,,,0.0,0.0,0.0,0.0
61.0,36.0,294.0,0.0,5109161003001,391.0,15.601023017902813,9.207161125319693,75.1918158567775,0.0,0.61,0.36,2.94,0.0
0.0,0.0,0.0,0.0,5109171005010,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109171008009,0.0,,,,,0.0,0.0,0.0,0.0
8.0,14.0,25.0,0.0,5109171008004,47.0,17.02127659574468,29.78723404255319,53.191489361702125,0.0,0.08,0.14,0.25,0.0
0.0,0.0,22.0,0.0,5109171009506,22.0,0.0,0.0,100.0,0.0,0.0,0.0,0.22,0.0
0.0,0.0,1.0,1.0,5109031002015,2.0,0.0,0.0,50.0,50.0,0.0,0.0,0.01,0.01
0.0,0.0,0.0,1.0,5109031002016,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01
0.0,5.0,4.0,0.0,5109031001015,9.0,0.0,55.55555555555556,44.44444444444444,0.0,0.0,0.05,0.04,0.0
0.0,0.0,2.0,0.0,5109051003061,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.02,0.0
0.0,0.0,6.0,0.0,5109051003051,6.0,0.0,0.0,100.0,0.0,0.0,0.0,0.06,0.0
2.0,10.0,25.0,0.0,5109171010064,37.0,5.405405405405405,27.027027027027028,67.56756756756756,0.0,0.02,0.1,0.25,0.0
0.0,1.0,1.0,0.0,5109051003025,2.0,0.0,50.0,50.0,0.0,0.0,0.01,0.01,0.0
0.0,0.0,5.0,0.0,5109031002018,5.0,0.0,0.0,100.0,0.0,0.0,0.0,0.05,0.0
0.0,0.0,0.0,0.0,5109051003038,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109171010057,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,3.0,0.0,5109171010056,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.03,0.0
0.0,2.0,7.0,0.0,5109031002019,9.0,0.0,22.22222222222222,77.77777777777777,0.0,0.0,0.02,0.07,0.0
0.0,0.0,2.0,0.0,5109031001016,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.02,0.0
0.0,0.0,0.0,0.0,5109171010046,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109051003056,0.0,,,,,0.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,5109031001017,2.0,0.0,100.0,0.0,0.0,0.0,0.02,0.0,0.0
0.0,0.0,0.0,0.0,5109031002017,0.0,,,,,0.0,0.0,0.0,0.0
20.0,63.0,191.0,0.0,5109051006001,274.0,7.299270072992701,22.99270072992701,69.7080291970803,0.0,0.2,0.63,1.9100000000000001,0.0
0.0,0.0,4.0,0.0,5109031002026,4.0,0.0,0.0,100.0,0.0,0.0,0.0,0.04,0.0
0.0,0.0,2.0,0.0,5109051003062,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.02,0.0
0.0,0.0,0.0,0.0,5109171010058,0.0,,,,,0.0,0.0,0.0,0.0
0.0,4.0,5.0,0.0,5109031002025,9.0,0.0,44.44444444444444,55.55555555555556,0.0,0.0,0.04,0.05,0.0
0.0,0.0,2.0,0.0,5109051003055,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.02,0.0
0.0,0.0,0.0,0.0,5109031002024,0.0,,,,,0.0,0.0,0.0,0.0
1.0,18.0,32.0,0.0,5109031001028,51.0,1.9607843137254901,35.294117647058826,62.745098039215684,0.0,0.01,0.18,0.32,0.0
0.0,0.0,3.0,2.0,5109031002023,5.0,0.0,0.0,60.0,40.0,0.0,0.0,0.03,0.02
0.0,1.0,5.0,0.0,5109051004013,6.0,0.0,16.666666666666668,83.33333333333333,0.0,0.0,0.01,0.05,0.0
0.0,0.0,0.0,0.0,5109171010063,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,6.0,0.0,5109051003063,6.0,0.0,0.0,100.0,0.0,0.0,0.0,0.06,0.0
0.0,0.0,3.0,1.0,5109031002022,4.0,0.0,0.0,75.0,25.0,0.0,0.0,0.03,0.01
0.0,0.0,0.0,0.0,5109171010060,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109031001027,0.0,,,,,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,5109031001019,2.0,50.0,50.0,0.0,0.0,0.01,0.01,0.0,0.0
0.0,0.0,0.0,0.0,5109051003052,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,7.0,1.0,5109031002021,8.0,0.0,0.0,87.5,12.5,0.0,0.0,0.07,0.01
0.0,2.0,3.0,0.0,5109031002020,5.0,0.0,40.0,60.0,0.0,0.0,0.02,0.03,0.0
0.0,0.0,0.0,0.0,5109171010062,0.0,,,,,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,5109031001023,2.0,0.0,50.0,0.0,50.0,0.0,0.01,0.0,0.01
0.0,0.0,0.0,0.0,5109031001022,0.0,,,,,0.0,0.0,0.0,0.0
0.0,1.0,17.0,0.0,5109051003053,18.0,0.0,5.555555555555555,94.44444444444444,0.0,0.0,0.01,0.17,0.0
0.0,1.0,1.0,0.0,5109031001021,2.0,0.0,50.0,50.0,0.0,0.0,0.01,0.01,0.0
0.0,1.0,3.0,0.0,5109051003064,4.0,0.0,25.0,75.0,0.0,0.0,0.01,0.03,0.0
0.0,0.0,5.0,0.0,5109031002027,5.0,0.0,0.0,100.0,0.0,0.0,0.0,0.05,0.0
0.0,0.0,2.0,0.0,5109031001025,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.02,0.0
2.0,8.0,2.0,0.0,5109031002028,12.0,16.666666666666668,66.66666666666667,16.666666666666668,0.0,0.02,0.08,0.02,0.0
0.0,0.0,0.0,2.0,5109171010073,2.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.02
0.0,0.0,0.0,0.0,5109031001024,0.0,,,,,0.0,0.0,0.0,0.0
1.0,0.0,14.0,2.0,5109151001001,17.0,5.882352941176471,0.0,82.3529411764706,11.764705882352942,0.01,0.0,0.14,0.02
0.0,0.0,2.0,0.0,5109031002029,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.02,0.0
1.0,0.0,2.0,1.0,5109171010072,4.0,25.0,0.0,50.0,25.0,0.01,0.0,0.02,0.01
0.0,2.0,14.0,1.0,5109081002007,17.0,0.0,11.764705882352942,82.3529411764706,5.882352941176471,0.0,0.02,0.14,0.01
0.0,2.0,2.0,0.0,5109021003007,4.0,0.0,50.0,50.0,0.0,0.0,0.02,0.02,0.0
0.0,0.0,6.0,0.0,5109081002003,6.0,0.0,0.0,100.0,0.0,0.0,0.0,0.06,0.0
0.0,0.0,0.0,0.0,5109081002009,0.0,,,,,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,5109161001037,11.0,100.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0
9.0,5.0,2.0,0.0,5109051007007,16.0,56.25,31.25,12.5,0.0,0.09,0.05,0.02,0.0
0.0,6.0,27.0,0.0,5109161007017,33.0,0.0,18.181818181818183,81.81818181818181,0.0,0.0,0.06,0.27,0.0
1.0,3.0,13.0,0.0,5109081002005,17.0,5.882352941176471,17.647058823529413,76.47058823529412,0.0,0.01,0.03,0.13,0.0
1.0,4.0,2.0,3.0,5109021003008,10.0,10.0,40.0,20.0,30.0,0.01,0.04,0.02,0.03
0.0,0.0,1.0,0.0,5109161007020,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0
70.0,11.0,0.0,7.0,5109161001035,88.0,79.54545454545455,12.5,0.0,7.954545454545454,0.7000000000000001,0.11,0.0,0.07
